conv_id,context,prompt,empathy,speaker_utterance,listener_utterance,s_negative,s_neutral,s_positive,l_negative,l_neutral,l_positive,predictions_ER,predictions_IP,predictions_EX,valence_speaker,arousal_speaker,dominance_speaker,valence_listener,arousal_listener,dominance_listener,s_word_len,l_word_len,agreeing,acknowledging,encouraging,consoling,sympathizing,suggesting,questioning,wishing,neutral,mimicry
hit:7123_conv:14247,joy,The sun is shining adn  have no plans today,5.0,It get's light here about 5am so when it is sunny you wake up super early.,Yeah. It is usuallty around 0600 here when it gets light. It is only 3 here now though,0.0027057237,0.22950843,0.76778585,0.028715312,0.8133523,0.15793242,0,0,0,0.4752,-0.1304,0.0872,0.511,-0.086,0.186,16,18,0.0034951085690408,0.0134237706661224,5.702972339349799e-05,0.0125923780724406,0.0034305155277252,0.0004601132823154,0.0016760225407779,0.0003157843020744,0.9645493030548096,1
hit:7123_conv:14247,joy,The sun is shining adn  have no plans today,5.0,Well I hope it turns out nice there too.,Yeah I am sure it will. Enjoy your beautiful day!,0.0024190955,0.039455004,0.9581259,0.0014504027,0.011607688,0.986942,1,0,0,0.592,-0.2286666666666666,0.2473333333333333,0.5900000000000001,-0.0856,0.326,9,10,0.1062301844358444,0.4263051152229309,0.0100973537191748,7.939015631563962e-05,0.0011600119760259,0.0016749039059504,0.0023881949018687,0.21281199157238,0.2392528057098388,1
hit:7123_conv:14247,joy,The sun is shining adn  have no plans today,5.0,You too,Thank you so much :D,0.13055697,0.7524189,0.11702416,0.0016388282,0.0128430845,0.9855181,2,0,0,0.0,0.0,0.0,0.916,-0.294,0.052,2,5,0.000650962756481,0.8284485340118408,0.0001035569366649,9.9860604677815e-05,0.0017945199506357,0.0005554539966396,0.0059809633530676,0.0037882879842072,0.15857794880867,0
hit:3473_conv:6947,joy,I'm drinking a great cup of coffee and I don't have any major plans for the day other than relaxing.,3.0,I am drinking a great cup of coffee and I do not have any major plans for the day other than relaxing.,That sounds like a nice plan.  Do you often get the chance to take days off?,0.008822095,0.053035773,0.9381421,0.0052662194,0.08734304,0.9073908,0,0,2,0.4652499999999999,-0.19675,0.0345,0.5449999999999999,-0.02275,0.039,22,16,0.0006155029404908,0.470181941986084,0.0002280116459587,0.0004439660115167,0.0004301999579183,0.0004459625924937,0.5261726975440979,0.0010809971718117,0.0004007255192846,1
hit:3473_conv:6947,joy,I'm drinking a great cup of coffee and I don't have any major plans for the day other than relaxing.,3.0,I am normally off on the weekends. So its not a big deal.,I have been thinking of forcing myself to take time off. We all need a break from time to time.,0.042766616,0.5178612,0.43937212,0.16134574,0.7213169,0.11733741,0,2,0,0.5766666666666665,0.208,0.2493333333333333,0.30925,-0.26575,-0.0167499999999999,13,20,0.0967299193143844,0.553847074508667,0.0007536041666753,0.0236183479428291,0.0028628942091017,0.0003007702471222,0.0110326064750552,0.0003226793778594,0.3105320334434509,0
hit:11843_conv:23686,joy,I made the highschool basketball team out of camp. I worked so hard.,3.0,So proud of myself for making that team.,oh what team? that is some very good news man! good job!,0.001656491,0.014100066,0.9842434,0.001957251,0.008774325,0.98926836,1,0,1,0.614,0.161,0.5609999999999999,0.5644,-0.0728,0.2332,8,12,0.0002308460243511,0.0006899322033859,9.243360545951872e-05,1.4140289749775548e-05,0.0008788426057435,0.0099336728453636,0.9798622727394104,0.0070713832974433,0.0012264688266441,1
hit:11843_conv:23686,joy,I made the highschool basketball team out of camp. I worked so hard.,3.0,My highschool basketball squad! Thank you very much.,i love playing basketball_comma_ especially cause i have the height advantage too ,0.0012839094,0.010895577,0.98782045,0.0031788475,0.016456224,0.9803649,0,2,0,0.5493333333333333,0.2186666666666666,0.178,0.5446666666666667,0.067,0.2313333333333333,8,12,0.0006965439533814,0.0001778532023308,3.818014374701306e-05,0.0005628994549624,1.1242115760978775e-05,0.0003373040235601,0.0004713324015028,2.501860035408754e-05,0.9976795315742492,1
hit:4700_conv:9401,joy,My family and I went to the county fair last night and had a wonderful time.,5.0,I went to the county fair last night with my family.,That sounds like a lot of fun! Did you have a good time?,0.0043634376,0.53123426,0.46440232,0.0019672662,0.011614765,0.986418,1,0,2,0.4285,-0.148,0.1175,0.4916666666666667,-0.1033333333333333,0.0079999999999999,11,13,5.167743074707687e-05,0.0002708806714508,2.799732646963093e-05,1.924519892781973e-05,0.000181885465281,0.0001977414067368,0.999041736125946,4.608615563483909e-05,0.0001627282326808,1
hit:4700_conv:9401,joy,My family and I went to the county fair last night and had a wonderful time.,5.0,We all had a great time. Probably the best that it is been in years.,That is great to hear. The county fair is always a nice opportunity to spend time out with family.,0.0014484266,0.007559369,0.9909922,0.0013646894,0.010587605,0.9880477,1,0,0,0.4026666666666667,-0.1753333333333333,0.2226666666666666,0.5824444444444444,0.0271111111111111,0.2457777777777778,15,19,0.0003116389852948,0.9981901049613952,0.0001815312425605,0.0002027355221798,0.000157659931574,4.061200525029562e-05,4.6713335905224085e-05,0.0008035186911001,6.550698890350759e-05,1
hit:8379_conv:16758,joy, I made a wooden cup with a lathe the other day. That sounds easy_comma_ but using a lathe is really difficult! I really like my wooden cup.,3.0,I have started working with a lathe and I made this wooden cup with it. That does not sound like much but using a lathe is so hard! So everything I drink out of it tastes that much better_comma_ haha.,What is a lathe_comma_ I am not familiar with it,0.012333853,0.07698556,0.91068065,0.5176489,0.46179983,0.020551292,0,0,0,0.2366666666666667,-0.1308333333333333,-0.1161666666666666,0.416,-0.22,0.04,40,10,0.0008912367629818,0.0002661096514202,6.789676990592852e-05,6.33965028100647e-05,0.001167154405266,0.1362835764884948,0.8594644665718079,0.0002623905893415,0.0015337069053202,1
hit:8379_conv:16758,joy, I made a wooden cup with a lathe the other day. That sounds easy_comma_ but using a lathe is really difficult! I really like my wooden cup.,3.0,Do you know how you spin clay on a pottery wheel to make rounded shapes? A lathe is sort of the opposite_comma_ it rotates a piece of wood and you use instruments to shave or carve out pieces of it. You know those rounded parts of bedstands? That would be the kind of thing you might use a lathe to make. Or baseball bats_comma_ ect.,Oh okay_comma_ that is interesting_comma_ I will need to look into that_comma_ sounds awesome to me!,0.16772002,0.78408736,0.04819261,0.0013393047,0.008117451,0.9905433,0,0,0,0.146551724137931,-0.2562068965517242,-0.0786206896551724,0.533,0.219,0.19,65,16,0.0070810401812195,0.6171132922172546,0.0008583655580878,0.3614598214626312,0.0005999856512062,0.0081500876694917,0.0014228611253201,0.0004363592597655,0.0028781122528016,0
hit:6549_conv:13098,joy,My grades are coming back this week and I can't wait.,5.0,My grades come back this week and I cannot wait.,That sounds exciting! I hope you did well.,0.0019205577,0.010693854,0.98738563,0.0013920898,0.0066900332,0.9919179,1,0,0,-0.0404,-0.448,-0.1564,0.7613333333333334,0.1546666666666666,0.284,10,8,0.0004908136907033,0.9803438186645508,0.0013583896216005,0.0022284884471446,0.0001198526515509,6.10404385952279e-05,9.3165785074234e-05,0.0001834706636145,0.0151209151372313,0
hit:6549_conv:13098,joy,My grades are coming back this week and I can't wait.,5.0,Thanks_comma_ I think I did_comma_ but we will see!,I am hoping for you! I always got stressed out waiting for grades too. Despite knowing that I did well.,0.0054453337,0.22898234,0.7655723,0.12612033,0.3873992,0.48648044,1,2,0,0.5593333333333333,-0.2339999999999999,-0.0726666666666666,0.0484,-0.0956,0.0187999999999999,9,20,0.0001422846398781,0.0001175526995211,1.4758261386305094e-05,2.7902184228878468e-05,3.228392597520724e-05,8.137374970829114e-05,0.0001590168103575,1.461074407416163e-05,0.9994101524353028,1
hit:1080_conv:2160,joy,I was proud when my brother graduated college. He really did work hard for it,5.0,I was happy when my brother graduated college. He worked hard for it,That is great to hear! What was his major?,0.0017387983,0.014901764,0.98335946,0.0010762812,0.018543504,0.98038024,1,0,2,0.4125,0.1354999999999999,0.34,0.6013333333333333,0.088,0.4186666666666667,13,9,8.08323675300926e-05,0.001807298627682,2.13544444704894e-05,3.13843265757896e-05,0.0017580410931259,0.0002763817028608,0.9956054091453552,0.0001769855298334,0.0002422462130198,1
hit:1080_conv:2160,joy,I was proud when my brother graduated college. He really did work hard for it,5.0,It was in english,Awesome. I hope he has a successful career because of it. ,0.08158822,0.8178846,0.10052717,0.0019314841,0.02079245,0.977276,1,0,0,0.0,0.0,0.0,0.798,0.325,0.5870000000000001,4,11,0.0002362298837397,0.979855179786682,0.0145636573433876,0.001105235540308,0.000440146861365,3.657172419480048e-05,0.0001073243329301,0.0010066725080832,0.0026490031741559,0
hit:1462_conv:2925,joy,I had been planning a trip to Europe for months and finally got all my tickets and hostel reservations. It was such a rush to realize it was actually going to happen.,4.0,I had been planning a trip to Europe for months and finally got all my tickets and hostel reservations. It was such a rush to realize it was actually going to happen.,Wow. That is exciting!,0.0071206577,0.11302922,0.8798501,0.0017434786,0.009140821,0.98911566,0,0,0,0.3461999999999999,-0.0071999999999999,0.0512,0.9,0.584,0.578,32,4,0.0003779986873269,0.997275412082672,0.0002623957116156,0.0009916523704305,0.0001220119593199,3.119872053503059e-05,0.0001067425255314,0.0007552939932793,7.735149847576395e-05,1
hit:1462_conv:2925,joy,I had been planning a trip to Europe for months and finally got all my tickets and hostel reservations. It was such a rush to realize it was actually going to happen.,4.0,Now I feel bad bringing it up when you have had such annoying neighbors.,Its not that bad. I will get to Europe one day lol,0.95546836,0.04220675,0.002324909,0.008313969,0.10064594,0.8910401,0,0,0,-0.1669999999999999,0.2639999999999999,-0.1245,0.1296,-0.1248,0.0136,14,12,0.0030453836079686,0.0327192433178424,0.001494288095273,0.9320469498634338,0.0004645748413167,0.0001760770246619,0.0011534377699717,0.0003523455525282,0.0285477973520755,0
hit:1005_conv:2011,joy,I got all As in my first college semester_comma_ and it made me feel really good about myself,4.0,I got all As in my first college semester_comma_ and it made me feel really good about myself,Wow. That is great.  Not everyone can say that.,0.001162167,0.01457671,0.98426116,0.00512816,0.026865268,0.9680065,1,0,0,0.4344,-0.0944,0.2584,0.529,-0.0249999999999999,0.292,18,9,0.0005322850774973,0.985928475856781,0.0005883141420781,0.0117098987102508,0.0002680744510143,4.756135240313597e-05,0.0002274675644002,0.000515193270985,0.0001827406231313,1
hit:1005_conv:2011,joy,I got all As in my first college semester_comma_ and it made me feel really good about myself,4.0,No_comma_ but I do think they made it a little easy to get As in some classes_comma_ especially the general education courses. I got an A in biology and definitely do not remember much from it,Most struggle in their first year.  That is amazing that you did so well.,0.03970618,0.2894201,0.67087376,0.009375176,0.040096786,0.9505281,1,2,0,0.4173999999999999,-0.2654,0.1244,0.219,0.2205,0.3964999999999999,36,14,0.0001364411436952,0.0001462312502553,1.4955224287405144e-05,2.3332937416853383e-05,3.766590816667304e-05,4.745559635921381e-05,0.0001211802664329,1.8984383132192303e-05,0.9994537234306335,0
hit:1005_conv:2011,joy,I got all As in my first college semester_comma_ and it made me feel really good about myself,4.0,I appreciate it. I am a little bit of an older student_comma_ so I did not have much to worry about in the way of feeling overwhelmed,I am an older student too so I hope things go well for me in school.,0.02649671,0.17318879,0.8003144,0.002401887,0.05643754,0.9411605,0,2,0,0.0507499999999999,-0.1825,-0.1795,0.3139999999999999,-0.3116,0.0452,27,16,0.0016563672106713,0.0026082058902829,0.9930236339569092,0.0009610910201445,0.0001371861726511,0.0001767059584381,0.0001034303859341,0.0001322488678852,0.0012010969221591,1
hit:3044_conv:6088,joy,the ufc fights are gonna happen tonight,1.0,How was your day_comma_ anything special going on tonight or later on ?,You were suppose to start the conversation with a situation based on the context chosen.,0.016633842,0.9134778,0.06988845,0.15513699,0.8068578,0.03800514,0,0,0,0.563,-0.129,0.119,0.304,-0.1936666666666666,0.1773333333333333,13,15,0.0001969787845155,0.0004447187238838,2.15938071050914e-05,0.0003126983356196,6.358428800012916e-05,4.419257675181143e-05,0.0003233137831557,1.967289972526487e-05,0.9985733032226562,1
hit:3044_conv:6088,joy,the ufc fights are gonna happen tonight,1.0,Im actually quite pumped for tonight _comma_ gonna bbq and watch the ufc fights,I hope the hit will not be rejected.,0.0009873575,0.01565866,0.983354,0.121112466,0.70470876,0.17417876,0,0,0,0.118,0.276,0.1733333333333333,-0.1573333333333333,0.152,0.1119999999999999,14,8,0.0006141415215097,0.0008695497526787,0.9885899424552916,0.0005761875072494,0.0002259639732073,0.0004273704544175,0.0002656652068253,0.0080024637281894,0.0004287985502742,0
hit:4607_conv:9215,joy,Last week_comma_ a guy tried to robbed me. I was able to fight him and make run away. I am so proud about myself.,5.0,Last week_comma_ a guy tried to robbed me. I was able to fight him and make run away. I am so proud about myself.,Good job! Did you inform the police about this?,0.057342302,0.21432424,0.7283334,0.015043534,0.21693422,0.76802224,0,0,2,0.2977142857142857,0.1065714285714285,0.2605714285714285,0.4065,0.1305,0.38,24,9,8.595849067205563e-05,4.111264570383355e-05,4.0869024815037847e-05,2.537714499339927e-05,0.0006435473915189,0.0006745508871972,0.996509611606598,0.000880651990883,0.0010984046384692,1
hit:4607_conv:9215,joy,Last week_comma_ a guy tried to robbed me. I was able to fight him and make run away. I am so proud about myself.,5.0,Yes_comma_ I went to police station but I feel that they are useless most of time.,Ha! I agree. its good that you took matters into your own hands.,0.95425916,0.043152984,0.0025878137,0.0072719036,0.10001041,0.89271766,1,0,0,0.0415999999999999,-0.0524,0.0952,0.4365,-0.3525,0.0375,16,13,0.9971418976783752,0.0009500721353106,0.0001515484036644,0.0002854232443496,7.206939335446805e-05,4.429426189744845e-05,6.919809675309807e-05,8.187978528439999e-05,0.0012036507250741,1
hit:4489_conv:8978,joy,I have registered to a gym and received my membership card. I am about to start my training tomorrow,2.0,I have already registered to a gym and will start it tomorrow. Excited to start training again to lost some weight,Sounds awesome! We have a fitness center locally that offers tanning beds and massages.  i was thinking of joining just for that.,0.0010365623,0.022708982,0.97625446,0.0009933974,0.02009453,0.9789121,0,0,0,0.3041999999999999,0.0948,0.1495999999999999,0.5114000000000001,-0.0559999999999999,0.1478,21,22,0.0004504107346292,0.9986359477043152,0.000120971686556,0.0002336917386855,9.880505240289494e-05,4.589711534208618e-05,3.9315506001003087e-05,0.0002223141345893,0.0001525783154647,1
hit:4489_conv:8978,joy,I have registered to a gym and received my membership card. I am about to start my training tomorrow,2.0,It has been a whiles since I last did cardio or weightlifting. Now I am more than motivated to start again and become fit again,I wish you luck and make sure to stay hydrated.,0.002584909,0.06155464,0.9358605,0.0026432334,0.10474799,0.8926088,1,0,0,0.286,-0.0246666666666666,0.2426666666666666,0.4548,-0.1848,0.2612,25,10,9.037646668730304e-05,0.0003924554330296,9.664610115578398e-05,4.057495971210301e-05,0.000136401693453,5.713164500775747e-05,0.0001379282330162,0.9988759160041808,0.0001725241017993,1
hit:4118_conv:8237,joy,I'm very satisfied with my new home,5.0,I am happy with my new home,I am glad! Tell me about it?,0.0014179406,0.011785348,0.98679674,0.0013602073,0.021381095,0.97725874,1,0,1,0.8473333333333333,-0.0033333333333333,0.266,0.489,0.11,0.197,7,7,0.0001663143048062,5.924585275352001e-05,6.970263348193839e-05,1.2954454177815933e-05,0.0002344224631087,0.0008399147773161,0.9980443716049194,0.0003356238594278,0.0002373962197452,1
hit:4118_conv:8237,joy,I'm very satisfied with my new home,5.0,It has a lot of plants!,Oh is it a country property?,0.0034092993,0.15736662,0.8392241,0.2294025,0.7465624,0.024035124,0,0,2,0.261,-0.605,-0.259,0.438,-0.385,0.498,6,6,4.672686918638647e-05,0.0001803579361876,8.457867079414427e-05,1.484991480538156e-05,6.509389640996233e-05,0.0001154464625869,0.9992213249206544,0.0001524870313005,0.0001190997791127,1
hit:379_conv:758,joy,I was promoted to a managerial level in my company,4.0,I got the promotion letter when I least expected it,Awesome! What type of promotion? Did you get a raise too?,0.40037635,0.49705982,0.10256383,0.0017705623,0.049837142,0.94839233,0,0,2,0.5133333333333333,-0.036,0.104,0.6043999999999999,0.286,0.3824,10,11,7.445672963513061e-05,0.0005015711649321,3.221559018129483e-05,1.3534435311157722e-05,0.0001612454652786,0.0001695048122201,0.998788058757782,7.672256469959393e-05,0.0001826622610678,1
hit:379_conv:758,joy,I was promoted to a managerial level in my company,4.0,I WS promoted to the sales manager ,Congrats for what store or company? Did you get a raise too?,0.029409848,0.745755,0.22483517,0.0044499077,0.40201086,0.5935393,0,0,2,0.272,0.151,0.47,0.6428,0.1872,0.3648,7,12,7.106074190232903e-05,5.0225000450154766e-05,2.934589792857878e-05,1.906189572764561e-05,0.000256507191807,0.0003469375951681,0.9988768696784972,0.0001232861250173,0.0002267003874294,1
hit:3205_conv:6411,joy,I was hapy when i got to leave work early!,5.0,I was hapy when i got to leave work early!,Yeah_comma_ that is never something to complain about--well_comma_ unless you were fired_comma_ I guess_comma_ but that does not sound like that was the case! I am happy for you_comma_ too. Did you do anything fun with your extra time?,0.061481312,0.43861136,0.49990734,0.09996482,0.27339754,0.62663764,1,0,2,0.1513333333333333,-0.144,-0.0193333333333333,0.3084,0.0722,0.0832,10,39,0.0001296047703363,0.0001410901459166,2.1341160390875306e-05,4.86035060021095e-05,0.0002445475547574,0.0092139402404427,0.9886628985404968,0.0001138436709879,0.0014241009484976,0
hit:3205_conv:6411,joy,I was hapy when i got to leave work early!,5.0,took the kids out to peter piper pizza!,Well_comma_ that was nice of you. I am glad you got a chance to squeeze in more family time and did not go spend it just sitting around or something. I hope that happens more often for you.,0.0036621892,0.31900457,0.6773333,0.0053579863,0.029557532,0.9650845,1,0,0,0.4506666666666666,-0.1433333333333333,-0.3393333333333333,0.4801999999999999,-0.0501999999999999,0.1328,8,38,0.0023363113868981,0.3448483645915985,0.0050637107342481,0.5510299801826477,0.0004119322402402,0.0003078737354371,0.001614658976905,0.0007465341477654,0.0936406776309013,1
hit:4489_conv:8979,joy,i am pretty comfy right now in my bed.,4.0,i am pretty comfy right now in my bed. i feel very relaxed.,Bed is always a source of comfort for me. Especially_comma_ after work when I feel so drained and stressed out,0.0012446987,0.0145080965,0.9842472,0.028553922,0.24880646,0.7226396,0,2,0,0.6053333333333334,-0.342,0.067,0.2014285714285714,-0.114,0.1088571428571428,13,20,0.0323579534888267,0.1422851532697677,0.0001804111525416,0.0012941109016537,0.0003442259912844,0.0007490871357731,0.0013335932744666,0.0001269875210709,0.8213284611701965,1
hit:4489_conv:8979,joy,i am pretty comfy right now in my bed.,4.0,Yes that is the best time.  I like to come home_comma_ fix some food_comma_ and dive into my bed.  It is such a comfort.,Indeed. Particularly_comma_ when i grab my phone and watch short clips from my favorite TV shows on Youtube,0.0035398735,0.021632431,0.9748277,0.012190723,0.4202112,0.56759804,0,0,0,0.4231111111111111,-0.3384444444444445,0.0446666666666666,0.1275,-0.07225,-0.0499999999999999,24,18,0.0027178600430488,0.0003423598536755,0.0001017998802126,0.0204530302435159,0.0034337549004703,0.0542519837617874,0.0952430516481399,0.000281009619357,0.8231751322746277,1
hit:5260_conv:10521,joy,I spent my afternoon in a hammock reading my favorite book. The sun was shining and I couldn't be happier.,5.0,Today was a beautiful day and I spent it reading in my hammock,Hey that sounds like an awesome day!  ,0.0018136502,0.015693367,0.98249304,0.0016413875,0.008545999,0.98981255,1,0,0,0.3833333333333333,-0.359,-0.212,0.5915,0.071,0.062,13,7,0.0003013261302839,0.9983501434326172,0.0001938967470778,0.0002075462398352,6.039531581336632e-05,5.638236325467005e-05,6.102965562604368e-05,0.000702719844412,6.657437916146591e-05,0
hit:5260_conv:10521,joy,I spent my afternoon in a hammock reading my favorite book. The sun was shining and I couldn't be happier.,5.0,Yeah_comma_ It felt so refreshing. I needed a day off from work_comma_ and it was just perfect.,Good for you my friend!  We all need days like that!,0.0027055605,0.016048469,0.981246,0.0012131612,0.014252504,0.9845344,1,0,0,0.5579999999999999,-0.1283333333333333,0.2749999999999999,0.5168000000000001,-0.2092,-0.1432,17,11,0.0199324060231447,0.319864809513092,0.0012978225713595,0.0562782622873783,0.0048422422260046,9.009923815028742e-05,0.0099843945354223,0.4867327511310577,0.100977249443531,1
hit:1859_conv:3718,joy,I am excited for the new super smash bros game coming out for the switch soon,3.0,I am excited for the new super smash bros game coming out for the switch soon,wow i am happy for you,0.001178555,0.008150656,0.9906708,0.0013835238,0.01035559,0.9882608,1,0,0,0.3577142857142857,0.2911428571428572,0.1722857142857143,1.0,0.47,0.544,16,6,0.0006475887494161,0.769551694393158,0.0002429205051157,0.0002291456767125,0.0025207407306879,0.0001546334970043,0.0005863382248207,0.2258620858192443,0.0002047899033641,1
hit:1859_conv:3718,joy,I am excited for the new super smash bros game coming out for the switch soon,3.0,thank you_comma_ it is a few months away still,around christmas right,0.016293967,0.33351925,0.6501868,0.051421393,0.7763562,0.17222248,0,0,0,0.646,-0.392,-0.063,0.6990000000000001,-0.128,0.4509999999999999,9,3,0.5102879405021667,0.0037949557881802,9.615757153369486e-05,0.0270112566649913,0.002984000602737,0.0035755147691816,0.0247360300272703,0.000819593667984,0.4266944527626037,1
hit:1185_conv:2371,joy,A new piece of workout equipment I ordered just came in. I'm really excited to try it out.,5.0,I just got a new piece of workout equipment in the mail. Cannot wait to try it out.,wow thats awesome,0.0017119461,0.015457269,0.98283076,0.0023272333,0.015953444,0.9817193,1,0,0,0.3197142857142857,-0.1411428571428571,0.0848571428571428,0.96,0.794,0.782,18,3,0.0002759979688562,0.9976871013641356,0.0002297052415087,0.0004225701559334,0.000113608824904,4.458725015865639e-05,7.472864672308788e-05,0.0010988685535266,5.286652231006883e-05,0
hit:1185_conv:2371,joy,A new piece of workout equipment I ordered just came in. I'm really excited to try it out.,5.0,Yeah. It is a special type of bar that allows you to do different movements that you cannot do with a regular barbell.,sounds like you will be using that often,0.086839534,0.7079373,0.20522319,0.21567996,0.6967216,0.08759841,0,0,0,0.1823333333333333,-0.1156666666666666,0.088,0.4546666666666666,-0.0773333333333333,0.0526666666666666,23,8,0.0004338796716183,0.9975959658622742,0.0007507754489779,0.0001044868477038,3.705583367263898e-05,0.0001213382420246,8.642640750622377e-05,0.0008112597861327,5.882421100977808e-05,1
