conv_id,context,prompt,empathy,speaker_utterance,listener_utterance,s_negative,s_neutral,s_positive,l_negative,l_neutral,l_positive,predictions_ER,predictions_IP,predictions_EX,valence_speaker,arousal_speaker,dominance_speaker,valence_listener,arousal_listener,dominance_listener,s_word_len,l_word_len,agreeing,acknowledging,encouraging,consoling,sympathizing,suggesting,questioning,wishing,neutral,mimicry
hit:10472_conv:20944,anger,I'm so mad at my neighbor! He's working on his home and dropped nails in the street. I got a flat tire because of him.,5.0,Not really_comma_ but I was so annoyed when I came out this morning to a flat tire on my car.,I would be also. You should try to get him to fix your tire. ,0.96861637,0.027990744,0.0033928943,0.1283434,0.7455628,0.12609383,0,0,0,-0.0344,-0.1284,-0.2108,0.2139999999999999,-0.008,0.02,20,14,0.0004003164940513,0.9940468072891236,7.433487189700827e-05,3.9849615859566256e-05,0.0006489965016953,0.0033002232667058,0.0001085926487576,0.0012503428151831,0.0001305528712691,0
hit:2500_conv:5000,anger,I was upset when one of my employees submitted his two weeks notice yesterday,5.0,I was upset when one of my employees submitted his two weeks notice yesterday,What happened?,0.9467518,0.050418984,0.0028292495,0.29183358,0.6705021,0.037664346,0,0,1,-0.0368571428571428,-0.2977142857142857,-0.2342857142857143,0.0,0.0,0.0,14,2,7.134998304536566e-05,4.537136919680052e-05,2.816675441863481e-05,3.009335705428384e-05,0.000352593808202,0.0016246570739895,0.997503697872162,0.0001919501082738,0.000152095904923,0
hit:2500_conv:5000,anger,I was upset when one of my employees submitted his two weeks notice yesterday,5.0,too many outside distractions.. trying to run a church while working at his real job,Ah_comma_ gotcha. I hope it works out for him and you,0.5805581,0.3807508,0.03869101,0.0056929016,0.1914563,0.80285084,1,0,0,0.2683333333333333,0.0593333333333333,0.1843333333333333,0.646,-0.087,0.489,15,11,9.112980478676036e-05,0.000270531134447,0.0033702887594699,0.9919840693473816,0.0002374660543864,0.0033403972629457,0.0002969874767586,4.655280645238236e-05,0.0003625644894782,1
hit:651_conv:1302,anger,My nanny came late making me late for an important meeting.,5.0,The day of one of the most important meetings of my life and my nanny decides to come in an hour late and was not even a tad remorseful!,Thats horrible. I mean if you have a job at least make the effort to get there on time.,0.3520456,0.40707806,0.24087639,0.8094348,0.16452739,0.026037829,0,0,0,0.1823636363636364,-0.217090909090909,-0.0419999999999999,0.1231428571428571,0.1271428571428571,0.2425714285714285,29,19,0.0045733321458101,0.9529375433921814,0.0010019429028034,0.0002137761475751,0.0001812086411518,9.175835293717682e-05,0.0001097602726076,0.0006326422444544,0.0402580574154853,0
hit:651_conv:1302,anger,My nanny came late making me late for an important meeting.,5.0,Exactly! The worst part is that I got into so much trouble with my boss and we almost lost the client.,Sorry to hear that. I guess your boss must have been feeling the same as you were about the nanny.,0.95515865,0.040810235,0.004031159,0.6791256,0.3012216,0.019652747,2,0,0,-0.21,0.101,-0.211,0.2116666666666666,-0.2216666666666666,-0.1339999999999999,21,20,0.0009917857823893,0.4348333477973938,0.000226543736062,0.0003464446926955,0.5593937039375305,0.0001303680328419,0.0007260410347953,0.0019068809924647,0.0014448948204517,0
hit:530_conv:1060,anger,I was sad to see one of the cave rescuers died.,4.0,I was glad to see the boys get out of the cave_comma_ but sad that a diver died.,That was so bad. What kill the diver ,0.32269248,0.45679012,0.22051741,0.9630849,0.032499608,0.0044155056,0,0,2,0.0319999999999999,-0.0117142857142857,-0.1031428571428571,-0.486,0.3906666666666667,0.1153333333333333,18,8,7.761353481328115e-05,4.96489810757339e-05,1.387169504596386e-05,2.004789530474227e-05,4.770795203512535e-05,0.0001649765763431,9.76571609498933e-05,3.077805013163015e-05,0.9994977712631226,0
hit:530_conv:1060,anger,I was sad to see one of the cave rescuers died.,4.0,They said he ran out of oxygen_comma_ while uderwater. That was weird since it happened after they located the team.,It means he miscalculated the time he was to spend under the water. Sorry for him,0.52838427,0.4273596,0.044256154,0.9003371,0.0933224,0.006340573,0,0,0,0.2506666666666666,-0.046,0.1099999999999999,0.1736,-0.206,-0.0804,20,16,0.0001354640407953,0.0003861341683659,2.200135713792406e-05,0.000150256222696,0.9966570138931274,0.0001889290724648,0.0007299915305338,0.0001829560933401,0.0015472287777811,1
hit:10260_conv:20520,anger,my brother did something stupid,2.0,like who on earth writes var int value = 1_comma_ this is so ridiculous i am so annoyed at my brother_comma_ after everything i tought him_comma_ he does not even know the basics, and got upset with you?,0.98042655,0.017491015,0.0020824142,0.69224715,0.2962173,0.011535554,0,0,2,0.2094999999999999,-0.15975,0.0242499999999999,-0.858,0.36,-0.34,33,5,5.921066986047663e-05,4.955764961778186e-05,3.193554584868252e-05,3.71030873793643e-05,7.504298991989344e-05,9.69609900494106e-05,0.9994685053825378,0.0001297112758038,5.1928192988270894e-05,0
hit:10260_conv:20520,anger,my brother did something stupid,2.0,no i was the one who was upset with him, And why do not you try to teach your brother?,0.5727168,0.41425326,0.013029989,0.39869872,0.5816233,0.019677972,0,0,2,-0.387,-0.0279999999999999,-0.3,0.5113333333333333,-0.052,0.3026666666666666,10,10,7.583710976177827e-05,4.3355903471820056e-05,2.3828275516279973e-05,3.599860428948887e-05,0.0003632933367043,0.0002940636477433,0.9989309906959534,0.0001391285622958,9.346825390821324e-05,0
hit:4408_conv:8817,anger,My best friend always interrupts me when I talk.  It is so irritating.,2.0,My best friend always interrupts me when I talk.,lol.  Maybe you should talk to them about it!,0.733652,0.23743716,0.02891085,0.08264973,0.6293648,0.28798547,0,0,0,0.2993333333333334,-0.0706666666666666,0.1173333333333333,0.666,-0.308,0.188,9,9,0.000296180776786,0.0002595288679003,7.592483598273247e-05,7.199546962510794e-05,0.0020533909555524,0.9956215023994446,0.0013639135286211,0.0001677692634984,8.974639786174521e-05,1
hit:4408_conv:8817,anger,My best friend always interrupts me when I talk.  It is so irritating.,2.0,I would probably get interrupted.  It is so irritating!,Yeah I understand.  Maybe you should pay them back by interrrupting them?,0.97459644,0.021580819,0.0038226629,0.47850657,0.48218244,0.03931096,1,0,2,-0.191,0.2385,-0.09,0.1413333333333333,-0.1233333333333333,0.0473333333333333,9,12,0.0003072751278523,0.0001741110172588,7.716137770330533e-05,0.0001368655648548,0.001358337001875,0.9935744404792786,0.0042011686600744,8.750177948968485e-05,8.31462602945976e-05,0
hit:6848_conv:13697,anger,a dude pulled out in front of me_comma_ almost causing a wreck!,4.0,a guy pulled out in front of me_comma_ almost caused a dang wreck,I hate that,0.90823936,0.08518314,0.006577491,0.9492146,0.043084193,0.0077012302,0,0,0,-0.088,0.0035,-0.055,-0.938,0.604,-0.14,13,3,0.0002459772513248,0.9975499510765076,0.0002687578089535,0.0009361016564071,6.384038715623319e-05,1.9964279999840077e-05,0.0002327138645341,0.0004375077260192,0.0002452085900586,1
hit:6848_conv:13697,anger,a dude pulled out in front of me_comma_ almost causing a wreck!,4.0,shoot me too_comma_ then he decides to drive so slow,What is the purpose of that!,0.7510568,0.23210828,0.016835008,0.43598554,0.5266873,0.037327196,0,0,1,-0.284,0.1253333333333333,-0.0206666666666666,0.6,0.068,0.564,10,6,9.840083657763898e-05,0.0002152217202819,2.8593241950147785e-05,1.095365314540686e-05,9.718073124531657e-05,0.0005494893994182,0.9986525774002076,0.0002018282102653,0.0001457617763662,0
hit:1643_conv:3286,anger,I hate it when I get ignored. It makes me feel less human and I get very mad!,5.0,I hate it when I get ignored. It makes me feel less human and I get very mad!,Yeah_comma_ that bothers me to. Do not sweat it too much though. Just consider it their loss and move on.,0.9819213,0.015285286,0.002793393,0.6698405,0.30248255,0.027676968,1,0,0,0.1379999999999999,0.1997142857142857,0.0634285714285714,-0.2036,0.1764,-0.1491999999999999,18,20,0.0005023727426305,0.0003296106879133,2.1110769012011588e-05,0.0004763585166074,3.1410916562890634e-05,0.001568826730363,0.0005432553589344,2.396694071649108e-05,0.9965031147003174,0
hit:1643_conv:3286,anger,I hate it when I get ignored. It makes me feel less human and I get very mad!,5.0,I try to tell myself there are other people out there that care about what I have to say,There are.  The people who ignore you are not worth your time or effort.,0.096890755,0.7005784,0.20253077,0.91679937,0.07608251,0.007118128,1,0,0,0.2251428571428571,-0.2571428571428571,-0.0437142857142857,0.1696,-0.1175999999999999,0.2604,19,14,0.0209266282618045,0.0909702107310295,0.0009854960953816,0.4539797604084015,0.0013807229697704,0.0005769827985204,0.0137807093560695,0.0007273327792063,0.4166721105575561,1
hit:7036_conv:14072,anger,I don't know what makes me more upset a rude employee or the manager I had my food order messed up and Wendy's gave me so much attitude super rude. ,5.0,Some restaurants just have the worst workers they are so rude and mean to us the customers. ,I agree. I do not know why they work in the service industry if they do not like to be nice,0.9736313,0.02314025,0.003228359,0.6914657,0.27629364,0.032240704,1,0,0,0.1286666666666666,0.037,0.1573333333333333,0.4917777777777778,-0.1877777777777778,0.2346666666666667,17,21,0.9960935711860656,0.001161013264209,0.0018471885705366,0.0003425513568799,3.673810715554282e-05,0.0001642175484448,0.0001162955304607,8.950945630203933e-05,0.0001489804853918,1
hit:7036_conv:14072,anger,I don't know what makes me more upset a rude employee or the manager I had my food order messed up and Wendy's gave me so much attitude super rude. ,5.0,Exactly what is even worse is the managers who are just as rude_comma_ I get so upset I had this happen to me at Wendy's staff was so unprofessional.,Fast food employees are the worst sometimes... it is like we bother them,0.98267835,0.015433721,0.001887887,0.9779618,0.020082777,0.0019554251,0,0,0,-0.24425,0.1655,-0.03275,0.1985,-0.0909999999999999,-0.088,29,13,0.0006610080017708,0.989243984222412,0.0001193441348732,0.0011342900106683,0.0028036059811711,7.027216634014621e-05,0.0005382354138419,0.0001029746272251,0.005326269660145,0
hit:9707_conv:19415,anger,I went shopping at the mall the other day. I was really tired and sat down for a few minutes. I placed the bags beside me and looked away for a second and the next thing I knew the bags were gone. I am still so mad,4.0,I was at the mall yesterday. I sat down for a few minutes and when I looked away someone stole my shopping bags.,Did you catch the person after?,0.7152456,0.26137364,0.023380734,0.11835687,0.8419364,0.039706722,0,0,2,0.1186666666666666,-0.1056666666666666,-0.1903333333333333,0.177,-0.2,0.148,23,6,4.10538305004593e-05,4.64187323814258e-05,2.8169450160930865e-05,2.3562286514788863e-05,0.0001488925190642,0.0001816136646084,0.9992740750312804,0.0001045164826791,0.0001518746285,1
hit:9707_conv:19415,anger,I went shopping at the mall the other day. I was really tired and sat down for a few minutes. I placed the bags beside me and looked away for a second and the next thing I knew the bags were gone. I am still so mad,4.0,No. I did not notice right away. How could someone do that. I Am so so mad!,That is unreal_comma_ what did you have in the bags?,0.96918756,0.02686195,0.0039505195,0.46394607,0.48339757,0.05265628,0,0,2,0.0699999999999999,0.0886666666666666,-0.0146666666666666,-0.0466666666666666,-0.2866666666666667,-0.1979999999999999,17,10,5.037819209974259e-05,4.610537507687695e-05,2.1298717911122367e-05,2.674284769454971e-05,0.0001822098420234,0.0007459782063961,0.9984514713287354,0.0001136638820753,0.0003621946088969,0
hit:7617_conv:15235,anger,I got pulled over for speeding but there were cars passing me that didn't get stopped. I was fit to be tied.,5.0,I got pulled over for speeding but there were cars passing me that did not get stopped. I was fit to be tied.,That does not sound fair.,0.5426905,0.40095633,0.056353103,0.95737666,0.038898446,0.0037249667,0,0,0,0.2286666666666666,0.0099999999999999,0.169,0.418,0.0106666666666666,-0.082,23,5,0.0002564298920333,0.9984234571456908,0.00013210006,0.0004153055197093,0.0001061361617757,7.41601616027765e-05,8.295767474919558e-05,0.0004630925541277,4.635825462173671e-05,1
hit:7617_conv:15235,anger,I got pulled over for speeding but there were cars passing me that didn't get stopped. I was fit to be tied.,5.0,It was not. I think the reason I only got a warning was because of how mad I was.,I am glad you did not get a ticket.,0.622278,0.34401295,0.033709105,0.12267688,0.3737527,0.50357044,1,0,0,0.0074999999999999,0.255,0.1179999999999999,0.5746666666666665,0.1606666666666666,0.2273333333333333,19,9,0.0001542872923891,0.000140910357004,1.3614033377962189e-05,0.000157888745889,4.482306758291088e-05,9.525501081952824e-05,0.0001246425381395,1.2080001397407614e-05,0.9992565512657166,0
hit:3976_conv:7953,anger,Someone just stole my car.,5.0,Someone just stole my car.,That sucks? Did you see anything?,0.87919,0.11172258,0.009087293,0.94810164,0.047825318,0.004073035,0,0,2,-0.0889999999999999,0.3,-0.116,-0.0209999999999999,-0.025,-0.311,5,6,3.917186404578388e-05,0.000143463286804,1.5408026229124516e-05,1.9241710106143728e-05,0.0001090948062483,0.0003039456205442,0.9991112351417542,9.548580419505016e-05,0.0001629016624065,0
hit:3976_conv:7953,anger,Someone just stole my car.,5.0,No_comma_ I was asleep.  I have never been so mad in my life.  The police say I should just expect to never see it again.,I can imagine. I had a car stolen once while I was at work. Broke my heart,0.8243237,0.15091813,0.024758197,0.93154466,0.06179742,0.006657938,1,2,0,0.1577499999999999,-0.08675,-0.0087499999999999,0.184,0.0605714285714285,0.0462857142857142,25,17,0.0001036717512761,0.0002955784730147,1.7840779037214816e-05,4.0411709051113576e-05,0.000130365267978,0.0001125298949773,7.458897744072601e-05,1.3253591532702558e-05,0.9992117881774902,0
hit:4003_conv:8007,anger,Took son to ER because of sore throat.  They said it was just a virus and sent him home.  Still sick 2 days later_comma_ took to his doctor.  Just sore throat_comma_ heres some antibiotics.  Getting worse_comma_ took to ENT_comma_ Severe strep throat_comma_  here is the correct antibiotic.  That worked.  ER visit bill_comma_ DR bill and ENT bill_comma_ for a simple sore throat!,5.0,Took my son to ER because he had a sore throat.  They misdiagnosed it and it got worse.,Oh no! That is not good at all. It is hard to diagnose things sometimes,0.9600989,0.036014415,0.0038867565,0.94902116,0.045601323,0.0053775166,1,0,0,-0.351,0.1284999999999999,-0.3385,0.0335,-0.091,0.062,18,15,0.0016490527195855,0.8253371715545654,0.0011958852410316,0.0075740725733339,0.000298072816804,6.430650682887062e-05,0.0005936225061304,0.0076668038964271,0.1556210368871688,0
hit:4003_conv:8007,anger,Took son to ER because of sore throat.  They said it was just a virus and sent him home.  Still sick 2 days later_comma_ took to his doctor.  Just sore throat_comma_ heres some antibiotics.  Getting worse_comma_ took to ENT_comma_ Severe strep throat_comma_  here is the correct antibiotic.  That worked.  ER visit bill_comma_ DR bill and ENT bill_comma_ for a simple sore throat!,5.0,Well_comma_ after a few days of getting worse_comma_ took him to his primary dr.  He gave antibiotics for a sore throat.,Well I am glad he got some antibiotics for it. I hope that helped enough!,0.5680889,0.38871953,0.0431916,0.011979459,0.10405286,0.88396776,1,0,0,-0.2343333333333333,-0.0253333333333333,-0.2043333333333333,0.5833333333333334,-0.0333333333333333,0.4246666666666667,21,15,0.0012324702693149,0.0074103251099586,0.9890959858894348,0.0003030035295523,0.0002285773080075,0.000424972793553,0.0001683002919889,0.000589097267948,0.000547252013348,0
hit:3682_conv:7365,anger,My kids spilled juice on my brand new white carpet.,5.0,My kids spilled juice on my brand new white carpet. I told them not to brink food_comma_ or drinks in the living room. When will they learn?,OH NO! That is infuriating. Did the stain come out?,0.8651122,0.11990157,0.0149862375,0.96916044,0.027440568,0.0033990212,0,0,2,0.4288333333333333,-0.1818333333333333,0.0351666666666666,-0.2526666666666666,-0.0246666666666666,-0.1126666666666666,27,10,5.3450326959136873e-05,4.084600004716776e-05,2.4574384951847605e-05,3.457663478911854e-05,0.0001535228366265,0.0002214166015619,0.9992067217826844,4.902801083517261e-05,0.0002159171417588,0
hit:3682_conv:7365,anger,My kids spilled juice on my brand new white carpet.,5.0,Yes_comma_ but I had to spend extra money to get the carpet shampooed. I gave them a spanking that they will never forget. I am not putting up with this no more.,Hopefully they remember,0.9291005,0.06404338,0.0068561295,0.0244073,0.50415415,0.4714386,1,0,0,0.1251428571428571,0.0817142857142857,0.0308571428571428,0.552,-0.156,-0.092,32,3,0.0001909651327878,0.0001019546762108,0.9866824150085448,0.011554473079741,0.0005102970171719,0.0002928608155343,0.0001019212359096,0.0003066603676415,0.0002584487665444,0
hit:1054_conv:2108,anger,I am so mad that I have to go back to school.,4.0,I am so mad I have to go back to school.,I understand that completely_comma_ I still have a bit of time to wait,0.96816885,0.027500646,0.0043304963,0.09755275,0.6793461,0.22310114,1,0,0,0.0756,-0.0083999999999999,-0.0867999999999999,0.098,-0.3964,-0.0276,11,13,0.995901882648468,0.0018681727815419,0.0004487828409764,0.0009247697307728,3.022176861122716e-05,0.0001883819932118,0.0001637170353205,6.434178067138419e-05,0.0004097286437172,0
hit:1054_conv:2108,anger,I am so mad that I have to go back to school.,4.0,I should of graduated already.,I get that_comma_ sometimes it is not in the cards though,0.5666331,0.39744183,0.035925023,0.38135943,0.57188725,0.046753336,0,2,0,0.0,0.0,0.0,0.271,-0.137,0.103,5,11,0.001570593798533,0.0057882326655089,0.0004123944381717,0.977310836315155,0.0003320855903439,0.0092433039098978,0.0042288750410079,0.0001196779994643,0.0009939938317984,0
hit:3153_conv:6306,anger,I was so mad when I got a flat tire last weekend. It was in traffic as well,4.0,I was so mad last week when I got a flat. It was in traffic too,That is a bummer. Did you get it repaired?,0.90524507,0.0814077,0.01334729,0.7824951,0.19425596,0.023248943,0,0,2,-0.27,-0.0505,-0.2754999999999999,-0.097,0.094,-0.066,16,9,3.777075107791461e-05,8.076215453911573e-05,1.4626876691181678e-05,3.272519097663462e-05,0.0001396753796143,0.0002117053372785,0.9992455244064332,5.438930384116247e-05,0.0001827461092034,0
hit:3153_conv:6306,anger,I was so mad when I got a flat tire last weekend. It was in traffic as well,4.0,I did after a few hours,Well_comma_ that is good. At least everything turned out okay in the end.,0.022861747,0.792422,0.18471624,0.00287572,0.028596444,0.9685279,1,0,0,0.104,-0.47,-0.328,0.1773333333333333,-0.1633333333333333,-0.0566666666666666,6,13,0.0007880569901317,0.0007969875005073,0.000545846123714,0.8314144015312195,0.001595914363861,0.1413207650184631,0.0128373717889189,0.0002271530975122,0.0104734618216753,1
hit:4041_conv:8083,anger,I was going to have a picnic at work today but it began to rain_comma_ so I felt pretty ticked.,5.0,I was going to go to a work picnic today_comma_ but it did not happen thanks to rain.,That is unfortunate. Did they reschedule the picnic?,0.78069735,0.20375495,0.015547706,0.8538256,0.13635062,0.009823767,1,0,2,0.3705714285714285,-0.0448571428571428,-0.0648571428571428,-0.2426666666666666,-0.0806666666666666,-0.262,18,8,7.364702469203621e-05,7.228038157336414e-05,2.015310928982217e-05,2.967597356473561e-05,0.0002614532131701,0.0019990350119769,0.9967380166053772,0.0001004747973638,0.0007051425636745,0
hit:4041_conv:8083,anger,I was going to have a picnic at work today but it began to rain_comma_ so I felt pretty ticked.,5.0,Yes_comma_ we will try again next week. I was mad about it but now I feel okay.,I am glad you feel better knowing that it will happen next week.,0.022996489,0.19608854,0.78091496,0.0016823275,0.02528623,0.9730314,1,0,0,0.1331999999999999,0.0659999999999999,0.0059999999999999,0.504,0.0464,0.1584,17,13,0.0015567181399092,0.0067630815319716,0.0006888284697197,0.9822580814361572,0.0017009270377457,0.000155894740601,0.0014161332510411,0.0001057045010384,0.0053545525297522,1
